Topflight,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Club_member,Any_cc_miles_12mo,Phone_sale
0,37550,0,0,0,0,0,1,0,No
0,37936,0,6211,12,0,0,0,1,No
1,38061,0,34227,18,3600,8,1,1,No
0,25934,0,370,3,0,0,0,0,No
0,54942,0,4200,10,4200,10,0,0,No
0,139423,0,54152,25,500,3,0,1,No
1,298505,0,130647,32,600,2,0,1,Yes
0,98753,0,1475,5,0,0,0,0,No
0,25157,0,830,3,0,0,0,0,No
0,24134,0,1250,3,0,0,0,0,No
0,6628,0,2125,8,0,0,0,0,No
0,14504,0,0,0,0,0,0,0,No
0,36665,0,3250,19,0,0,0,0,No
0,17481,0,1396,3,0,0,0,1,Yes
0,33111,0,0,0,0,0,0,0,No
0,89237,0,37668,18,0,0,0,1,No
0,93028,0,40887,22,0,0,0,1,No
0,89094,0,55865,13,0,0,0,1,No
0,11109,0,53627,13,0,0,0,1,No
0,14957,0,0,0,0,0,1,0,No
0,17823,0,15323,8,0,0,1,1,No
0,8485,0,0,0,0,0,0,0,No
0,56756,0,10851,14,0,0,0,1,No
0,99196,0,28334,16,0,0,0,1,No
0,21736,0,6672,10,0,0,0,1,No
0,11324,0,11082,11,0,0,0,1,No
1,60109,0,2300,6,2300,6,0,0,No
1,129887,0,26810,10,810,3,0,0,No
0,18150,0,240,2,0,0,0,0,No
0,57432,0,13422,19,5100,12,0,1,No
0,32659,0,3614,14,0,0,0,1,Yes
1,103203,0,3200,4,200,2,0,0,No
0,27122,0,0,0,0,0,0,0,No
0,40252,0,1375,4,0,0,0,0,No
1,194816,0,20822,25,6647,12,0,0,No
0,65460,0,0,0,0,0,0,0,No
0,17863,0,0,0,0,0,0,0,No
0,28443,0,53065,18,150,1,0,1,No
0,15655,0,2807,12,957,4,0,0,Yes
0,38307,0,1500,3,1500,3,0,0,No
0,15135,0,13357,14,0,0,0,1,No
0,73601,0,12902,36,2000,4,0,1,No
0,31489,0,21950,21,0,0,0,1,No
0,48852,0,1058,3,0,0,0,0,No
1,188883,0,5500,3,0,0,0,0,No
0,37212,0,0,0,0,0,0,0,No
0,43285,0,745,3,0,0,0,0,No
0,10758,0,0,0,0,0,0,0,No
0,40926,0,1725,7,0,0,0,0,No
0,10915,0,5455,15,0,0,0,1,No
0,38580,0,4337,7,0,0,0,1,No
0,26650,0,4652,11,4652,11,0,0,Yes
1,25268,888,4566,8,800,3,0,0,No
0,9338,0,200,1,200,1,0,0,No
1,67070,0,34600,27,2100,10,0,1,No
0,19382,0,195,2,0,0,0,0,No
0,25205,0,0,0,0,0,0,0,No
0,9634,0,9634,5,0,0,0,1,Yes
0,18954,0,550,3,550,3,0,0,No
0,41279,0,8682,14,0,0,0,1,Yes
0,56624,0,12311,14,0,0,0,1,No
0,11021,0,115,2,0,0,0,0,Yes
0,4096,0,3802,8,0,0,0,1,No
0,5199,0,28100,16,0,0,0,1,No
0,41072,0,3751,15,0,0,0,1,No
0,83623,0,2692,6,900,4,0,0,No
1,15920,0,2500,1,0,0,1,0,No
0,50674,0,22073,12,0,0,0,1,No
0,55461,0,31658,17,500,2,0,1,No
0,93264,0,3250,19,0,0,0,0,No
0,115154,0,13466,17,500,1,0,1,No
0,24920,0,375,3,0,0,0,0,No
0,64924,0,14971,13,0,0,0,1,No
0,25210,0,14500,5,500,1,0,0,Yes
0,41247,0,0,0,0,0,0,0,No
0,5929,0,168,7,0,0,0,1,No
0,14457,2288,1875,8,0,0,0,0,Yes
0,29067,0,485,3,250,1,0,0,No
0,112164,0,16802,14,0,0,0,1,No
0,44764,0,5539,6,0,0,0,1,No
0,38997,0,5158,18,0,0,0,1,No
0,115215,0,5824,7,0,0,0,1,No
0,96714,0,17026,15,0,0,0,1,No
1,32988,0,49484,14,0,0,0,1,No
0,11552,0,0,0,0,0,0,0,No
1,38739,0,3050,3,550,2,0,0,No
0,142989,0,26210,14,500,1,0,1,No
1,1724,0,27305,20,0,0,0,1,No
1,56395,0,72905,24,1800,4,0,1,No
0,11845,0,625,2,0,0,0,0,Yes
1,46378,4844,2358,5,2358,5,0,0,No
1,85071,0,6600,4,0,0,0,0,No
0,53543,0,21183,11,563,2,0,1,Yes
0,33834,0,3920,12,0,0,0,1,No
1,36839,0,4436,6,0,0,0,1,Yes
0,42042,0,9846,14,0,0,0,1,No
0,72027,0,0,0,0,0,0,0,No
0,2692,0,800,4,50,1,0,0,No
0,17818,0,0,0,0,0,0,0,No
1,70927,0,12011,12,1567,8,0,0,Yes
0,57622,0,1250,3,0,0,0,0,No
0,323,0,0,0,0,0,0,0,No
0,33530,0,0,0,0,0,0,0,No
0,16452,0,9181,5,0,0,0,1,Yes
1,287033,0,26161,58,12873,53,0,0,No
1,55487,0,23123,19,1150,5,1,1,No
0,14648,0,21157,12,0,0,0,1,No
0,10621,0,90,3,0,0,0,0,No
0,23224,0,1750,7,0,0,0,0,No
0,17684,0,93,1,0,0,0,1,No
0,2477,0,2319,6,500,1,0,0,No
0,44668,0,872,2,0,0,0,0,Yes
0,22461,0,150,1,150,1,0,0,No
1,103200,0,500,1,500,1,1,0,No
0,74007,0,9259,13,0,0,0,1,No
0,22134,0,0,0,0,0,0,0,No
0,242062,0,5125,18,0,0,0,0,No
0,24683,0,600,2,0,0,0,0,No
1,51680,0,54926,65,3088,8,0,1,Yes
0,8819,0,12472,15,0,0,0,1,No
0,61545,0,18351,18,0,0,0,1,No
1,124837,0,4400,7,1500,5,0,0,No
0,50848,0,0,0,0,0,0,0,No
0,19661,0,0,0,0,0,0,0,No
1,32156,0,23928,29,2150,12,1,1,Yes
1,123055,0,11564,5,1039,2,0,0,No
1,63331,0,4200,4,700,2,0,0,No
0,9646,0,3445,11,0,0,0,1,No
0,16569,0,3204,8,0,0,0,1,No
1,194111,0,12350,30,2750,15,0,0,No
0,147128,0,59991,47,1065,1,0,1,Yes
0,59177,0,2300,6,700,3,0,0,No
0,26693,0,22057,14,0,0,0,1,No
0,2912,0,510,1,0,0,0,0,No
0,13982,0,500,1,0,0,0,0,No
0,14428,0,3475,21,0,0,0,0,Yes
0,21740,0,5625,11,0,0,0,0,No
0,8811,0,600,5,0,0,0,0,No
0,48256,0,8942,14,0,0,0,1,No
0,10994,0,10492,15,0,0,0,1,Yes
0,27320,2788,0,0,0,0,0,0,No
0,66614,0,0,0,0,0,0,0,No
0,78105,0,49364,14,0,0,0,1,No
0,120860,0,2000,1,0,0,0,0,No
0,77382,0,4950,13,0,0,0,1,No
0,19290,0,0,0,0,0,0,0,No
0,50987,0,0,0,0,0,0,0,No
0,101290,0,33876,22,500,1,0,1,Yes
0,17377,2178,500,1,0,0,0,0,No
0,11711,0,500,1,500,1,0,0,No
0,28712,0,1500,3,1500,3,0,0,No
1,110839,0,17550,24,7550,23,0,0,No
0,65633,0,3100,10,2000,8,0,0,No
0,69106,0,17832,10,0,0,0,1,No
1,66009,0,0,0,0,0,0,0,No
0,16843,0,780,3,0,0,0,0,No
0,27071,0,2125,10,0,0,0,0,Yes
0,25807,0,550,3,550,3,0,0,No
0,132871,0,300,3,200,2,0,0,No
0,24065,589,29586,9,0,0,0,1,Yes
1,92533,0,2220,4,2220,4,0,0,Yes
0,14513,0,50,2,0,0,0,0,No
0,162365,0,65029,15,0,0,0,1,Yes
0,4834,0,13441,17,0,0,0,1,No
0,21311,3418,2000,9,0,0,0,0,No
0,49804,0,0,0,0,0,0,0,No
1,135567,0,3650,5,1050,3,0,0,No
1,135374,0,23835,22,917,2,0,1,No
1,140914,0,0,0,0,0,0,0,No
0,6789,0,0,0,0,0,0,0,No
0,61893,0,0,0,0,0,0,0,No
1,83082,0,16207,13,250,1,0,1,No
0,16962,0,0,0,0,0,1,0,No
0,85955,0,34197,22,600,2,0,1,No
0,22215,0,2375,12,0,0,0,0,Yes
1,105898,0,4444,5,1944,4,0,0,Yes
0,66807,0,23456,14,0,0,0,1,No
0,131366,0,1500,2,500,1,0,0,No
1,31929,0,3500,3,1000,2,0,0,No
0,20540,0,5731,15,500,1,0,1,No
0,48131,0,60090,18,0,0,0,1,No
0,16346,0,5930,15,0,0,0,1,No
0,15540,0,209,3,104,1,0,0,Yes
0,17828,0,35099,14,0,0,0,1,No
1,298927,0,69449,27,150,3,0,1,No
1,66300,0,4750,6,1150,3,1,0,No
0,28446,0,0,0,0,0,0,0,No
0,80906,0,23548,15,0,0,0,1,No
0,12153,0,1050,9,1050,9,0,0,Yes
1,37569,0,3850,4,250,1,0,0,No
0,98151,0,38812,11,500,1,0,1,No
1,224852,0,7750,32,750,3,0,0,No
0,19881,0,2472,15,0,0,0,0,No
0,13490,0,0,0,0,0,0,0,No
0,46672,500,22404,22,0,0,0,1,Yes
1,119735,0,22432,17,1000,2,0,1,No
0,18317,0,2375,12,0,0,0,0,No
0,26334,0,0,0,0,0,0,0,No
0,143441,0,58475,27,0,0,0,1,No
0,10697,0,1000,8,0,0,0,0,No
0,14072,0,20700,16,0,0,0,1,No
0,35661,7487,600,3,500,2,0,0,No
0,54697,0,1625,6,0,0,0,0,No
0,18359,0,0,0,0,0,0,0,No
0,47764,0,23122,11,400,1,0,1,No
0,51169,4903,13080,13,0,0,0,1,No
0,32099,0,10534,6,0,0,0,1,No
0,84148,0,84148,7,0,0,0,1,Yes
0,45137,0,2000,1,0,0,0,0,No
0,18179,0,5488,3,0,0,0,1,No
0,39566,0,23755,18,0,0,0,1,No
0,46809,0,125,1,0,0,0,0,No
0,41628,0,16771,12,0,0,0,1,No
0,20891,0,150,3,0,0,0,0,No
1,36513,1692,825,3,725,2,0,0,No
0,116923,0,70403,50,0,0,0,1,No
0,7879,0,1815,5,0,0,0,1,No
0,40091,0,0,0,0,0,0,0,No
1,45842,0,8253,15,128,1,0,0,No
0,500,0,0,0,0,0,0,0,No
0,43595,0,4375,14,0,0,0,0,No
0,29291,0,31357,32,1950,6,0,1,No
0,63392,0,20553,17,0,0,0,1,No
0,19578,0,5208,11,0,0,0,1,No
0,10926,0,0,0,0,0,0,0,No
0,19839,0,36375,15,0,0,0,1,No
0,64594,0,9295,14,0,0,0,1,No
0,24580,0,255,3,0,0,0,0,No
0,20318,0,6990,13,0,0,0,1,No
0,24579,0,2100,10,0,0,0,0,No
0,71713,0,2135,4,0,0,0,0,No
0,73501,0,21014,26,3694,8,0,1,No
1,61479,0,6050,4,50,1,0,0,No
0,21915,0,1875,8,0,0,0,0,No
0,16465,0,16165,5,0,0,0,1,No
0,61841,0,48700,49,0,0,0,0,Yes
0,23197,0,10587,13,150,1,0,1,No
0,26069,0,0,0,0,0,0,0,No
0,5690,0,11612,15,0,0,0,1,No
0,1000,0,0,0,0,0,0,0,No
0,14052,0,0,0,0,0,0,0,No
0,2143,0,0,0,0,0,0,0,No
0,18239,0,0,0,0,0,0,0,No
0,4892,0,0,0,0,0,0,0,No
0,34412,0,14734,13,0,0,0,1,No
0,34535,0,2719,12,0,0,0,1,No
1,23720,0,4000,3,500,1,0,0,No
0,11816,0,0,0,0,0,0,0,No
0,11218,0,3850,14,0,0,0,0,Yes
0,12568,0,350,3,0,0,0,0,No
0,13188,0,1500,3,1500,3,0,0,No
0,39983,0,39983,11,0,0,0,1,No
0,28526,0,4167,15,0,0,0,1,Yes
0,68359,0,15803,17,0,0,0,1,No
0,22048,0,100,1,0,0,0,0,No
0,1866,0,1128,8,0,0,0,1,No
0,40408,0,9612,12,0,0,0,1,No
0,20642,0,4977,13,0,0,0,1,No
0,66574,0,2500,6,400,4,0,0,No
0,18656,0,4752,11,0,0,0,1,No
0,57374,1621,2100,5,2100,5,0,0,No
0,25898,0,7834,3,0,0,0,1,No
0,42481,0,24617,16,0,0,0,1,No
0,62492,0,3725,11,2600,9,0,0,Yes
0,4431,0,0,0,0,0,0,0,No
0,25090,0,25860,9,0,0,0,1,No
0,95728,2092,56111,14,0,0,0,1,No
0,11631,0,3289,22,0,0,0,1,No
1,54039,0,5250,22,1250,10,0,0,No
0,5625,0,2350,12,0,0,0,0,No
1,22966,0,3950,8,450,6,0,0,No
0,5544,0,350,3,0,0,0,0,No
1,37171,0,3450,5,950,4,0,0,No
0,40425,0,3300,8,1700,5,0,0,No
0,9805,0,4403,11,0,0,0,1,No
0,29417,0,16011,3,0,0,0,1,No
0,37093,0,4250,13,0,0,0,0,No
0,21461,0,4010,26,0,0,0,0,No
0,21950,0,5739,16,0,0,0,1,Yes
0,14233,0,160,3,0,0,0,0,No
0,105737,0,71728,13,0,0,0,1,No
0,22551,0,0,0,0,0,0,0,No
0,35474,0,15086,6,0,0,0,1,No
0,21854,0,500,1,500,1,0,0,No
0,50386,0,2750,8,0,0,0,0,No
0,28502,0,2375,12,0,0,0,0,No
1,238446,1082,37766,28,1550,11,0,1,No
0,20516,0,3500,20,0,0,0,0,No
0,97391,0,26299,8,0,0,1,1,No
0,29253,2305,7625,5,0,0,0,1,Yes
1,139982,0,14500,6,0,0,1,0,No
0,68192,0,1300,9,1300,9,0,0,No
0,21615,0,5043,13,1000,2,0,1,No
0,36829,0,42497,19,1001,1,0,1,Yes
1,152178,0,39760,15,248,1,0,1,No
0,17397,0,1750,7,0,0,0,0,No
1,45006,0,1400,6,300,4,0,0,No
0,4289,0,2350,4,750,2,0,0,No
1,133351,0,84215,43,7000,22,0,1,No
0,42093,0,1831,4,0,0,0,1,No
0,74331,0,15779,14,0,0,0,1,No
1,120462,3649,10500,9,750,2,0,0,No
0,14243,0,6654,17,0,0,0,1,No
0,6803,0,1644,11,0,0,0,1,No
0,8885,0,1500,5,0,0,0,0,No
0,38761,0,9015,12,0,0,0,1,No
0,5500,0,0,0,0,0,0,0,No
0,76660,0,38807,24,3341,1,0,1,No
0,30463,0,4619,9,0,0,0,1,Yes
0,6914,0,0,0,0,0,0,0,No
0,67495,0,8620,8,0,0,0,1,No
0,15339,0,1375,4,0,0,0,0,No
0,5745,0,400,4,400,4,0,0,No
0,81155,0,49904,41,0,0,0,1,No
0,45432,0,12833,15,0,0,0,1,No
0,39386,0,18722,7,0,0,0,1,Yes
0,69647,0,45175,20,2250,3,0,1,No
0,25849,0,0,0,0,0,0,0,No
0,3625,0,0,0,0,0,0,0,No
1,4057,0,23050,11,2550,7,0,0,Yes
0,30273,0,1720,8,0,0,0,1,No
1,24750,0,0,0,0,0,0,0,No
0,12471,0,0,0,0,0,0,0,No
0,2000,0,0,0,0,0,0,0,No
0,2827,0,0,0,0,0,0,0,No
0,63121,0,16634,16,150,1,0,1,No
0,19694,0,2125,10,0,0,0,0,No
0,11571,0,0,0,0,0,0,0,No
0,26933,0,750,6,0,0,0,0,Yes
0,1456,0,500,1,0,0,0,0,No
1,16188,0,3726,7,300,4,0,0,No
0,12088,0,27292,17,100,1,0,1,No
0,119214,0,19633,23,15533,17,0,0,Yes
1,66956,0,4520,5,1508,1,0,1,No
0,4360,0,2000,9,0,0,0,0,No
0,7056,0,0,0,0,0,0,0,No
0,32934,0,500,1,0,0,0,0,No
0,6551,0,300,3,300,3,0,0,No
0,24915,0,265,3,0,0,0,0,No
0,10100,0,4400,12,2900,9,0,0,Yes
0,20691,0,16448,6,0,0,0,1,No
0,11676,0,1000,1,0,0,0,0,No
0,31504,0,7358,2,0,0,0,1,No
0,12093,0,1605,4,0,0,0,0,No
1,44353,0,2500,1,0,0,0,0,No
0,35557,0,350,3,0,0,0,0,No
1,38465,0,10550,3,550,2,0,0,Yes
0,3258,0,0,0,0,0,0,0,No
0,31224,1000,1150,7,650,6,1,0,No
1,93191,0,10463,17,3100,7,0,0,No
0,20010,0,0,0,0,0,0,0,No
0,37866,0,9200,18,0,0,0,1,No
1,65664,0,11899,5,0,0,0,1,No
1,59967,0,10000,4,0,0,1,0,No
1,12134,899,57676,25,3064,9,0,1,Yes
0,19892,0,3505,13,0,0,0,1,No
1,38292,0,12487,13,250,2,0,1,No
0,68224,0,28916,16,0,0,0,1,No
1,103645,7257,3450,3,950,2,0,0,No
1,189077,3867,54353,27,100,1,0,1,No
0,3246,0,0,0,0,0,1,0,No
0,33323,0,0,0,0,0,0,0,No
1,114719,0,0,0,0,0,0,0,No
0,60319,0,22051,19,50,1,0,1,No
0,25705,0,0,0,0,0,0,0,No
0,52475,0,14447,13,0,0,0,1,No
0,151265,0,61068,13,0,0,0,1,No
0,960,0,6000,1,0,0,0,0,Yes
0,17036,0,0,0,0,0,0,0,No
0,34458,0,1883,8,0,0,0,1,No
1,177785,0,77203,15,0,0,1,1,Yes
0,13125,0,550,4,550,4,0,0,No
0,14494,0,500,1,0,0,0,0,No
0,13460,0,0,0,0,0,0,0,Yes
0,9216,0,340,3,0,0,0,0,No
0,22840,0,0,0,0,0,1,0,No
0,22289,0,18105,34,189,1,0,1,No
1,9389,0,4195,5,695,2,0,0,No
0,26375,0,7875,38,0,0,0,0,No
0,3625,0,2000,9,0,0,0,0,No
0,16200,0,5375,28,0,0,0,0,Yes
0,40465,0,6540,28,0,0,0,0,Yes
0,1000,0,375,3,0,0,0,0,No
0,4750,0,1875,8,0,0,0,0,No
0,74280,0,23735,18,0,0,0,1,No
0,1250,0,625,5,0,0,0,0,No
0,60014,0,45105,32,500,2,0,1,No
0,12250,0,4875,32,0,0,0,0,No
0,8250,0,3000,17,0,0,0,0,No
0,15732,0,6875,33,0,0,0,0,No
0,9300,0,3250,18,0,0,0,0,No
0,9500,0,3125,18,0,0,0,0,No
0,3750,0,1500,5,0,0,0,0,No
0,12350,0,4125,26,0,0,0,0,No
0,13623,0,2625,14,0,0,0,0,Yes
0,10824,0,3375,19,0,0,0,0,No
0,1250,0,1250,3,0,0,0,0,No
0,17215,0,1750,7,0,0,0,0,No
0,16825,0,4250,27,0,0,0,0,No
0,2125,0,875,7,0,0,0,0,No
0,9175,0,4000,25,0,0,0,0,No
0,23717,0,3375,19,0,0,0,0,No
0,18750,0,7000,44,0,0,0,0,No
0,6125,0,2750,8,0,0,0,0,No
0,4399,0,750,6,0,0,0,0,No
0,10200,0,3625,15,0,0,0,0,Yes
0,49151,0,12931,38,0,0,0,1,No
0,9375,0,3250,19,0,0,0,0,No
0,8992,0,1250,3,0,0,0,0,No
0,13936,0,1625,6,0,0,0,0,No
0,5250,0,1875,8,0,0,0,0,No
0,5500,0,2875,9,0,0,0,0,No
0,29182,0,3517,18,642,2,0,0,No
0,7400,0,2600,14,0,0,0,0,No
0,4350,0,2100,10,0,0,0,0,No
0,6875,0,4625,30,0,0,0,0,No
0,6000,0,2250,4,0,0,0,0,No
0,11927,0,4000,15,500,1,0,0,No
0,11864,0,2500,13,0,0,0,0,No
0,10000,0,3375,19,0,0,0,0,Yes
0,5375,0,1375,11,0,0,0,0,No
0,4500,0,1500,5,0,0,0,0,No
0,4150,0,375,3,0,0,0,0,No
0,9125,0,750,6,0,0,0,0,No
0,13301,0,3500,21,0,0,0,0,No
0,16504,0,500,4,0,0,0,0,No
0,10400,0,1840,10,0,0,1,0,Yes
0,3750,0,1750,7,0,0,0,0,No
0,8725,0,5600,14,0,0,0,0,No
0,7388,0,3958,15,150,1,0,0,No
0,16700,0,1500,5,0,0,0,0,Yes
0,11850,0,4475,29,0,0,0,0,Yes
0,62705,0,2750,15,0,0,0,0,No
0,2125,0,625,5,0,0,0,0,No
0,11875,0,3625,22,0,0,0,0,No
0,7375,0,2750,13,0,0,0,0,No
1,54264,0,15178,17,0,0,0,1,No
0,49482,0,33147,23,0,0,0,1,No
0,48607,0,18284,37,0,0,0,1,Yes
0,3967,0,375,3,0,0,0,0,No
0,6250,0,2250,11,0,0,0,0,No
0,11572,0,7164,22,0,0,0,1,No
0,12000,0,5625,34,0,0,0,0,No
0,1500,0,500,4,0,0,0,0,No
0,5875,0,2125,10,0,0,0,0,Yes
0,13350,0,3850,24,0,0,0,0,No
0,10197,0,3098,10,0,0,0,1,No
0,3250,0,2125,10,0,0,0,0,No
0,12375,0,3875,24,0,0,0,0,No
0,7625,0,4375,21,0,0,0,0,No
0,11875,0,3625,22,0,0,0,0,No
0,1625,0,1250,3,0,0,0,0,No
1,160114,500,71954,86,30817,53,0,0,No
0,4500,0,2250,11,0,0,0,0,No
0,2625,0,1375,4,0,0,0,0,No
0,5400,0,1875,8,0,0,0,0,No
0,28745,0,10375,43,0,0,0,0,No
0,12675,0,4875,25,0,0,0,0,No
0,2875,0,1375,4,0,0,0,0,Yes
0,4500,0,2125,10,0,0,0,0,No
0,500,0,125,1,0,0,0,0,No
0,11361,0,3375,20,0,0,0,0,No
0,9794,0,2250,11,0,0,0,0,No
1,27619,0,83726,68,14050,46,1,1,No
0,21842,0,3250,19,0,0,0,0,No
0,37478,0,5409,4,5409,4,0,0,No
0,6305,0,0,0,0,0,0,0,No
0,13749,0,400,4,400,4,0,0,No
0,7591,0,0,0,0,0,0,0,No
0,10508,0,0,0,0,0,0,0,No
0,74093,0,20055,37,0,0,0,1,No
0,11692,0,0,0,0,0,0,0,No
0,1022,0,0,0,0,0,0,0,No
0,12964,500,450,3,350,2,0,0,No
0,265,0,6000,1,0,0,0,0,No
0,17191,0,2484,6,2484,6,0,0,No
0,29836,0,16165,3,0,0,0,1,No
0,22647,0,1136,9,0,0,0,1,No
1,33087,0,24761,9,500,1,0,1,No
0,5931,0,0,0,0,0,0,0,No
0,37300,0,23760,19,0,0,0,1,No
0,23704,0,14935,14,0,0,0,1,No
0,44038,0,21634,11,0,0,0,1,No
0,31011,0,0,0,0,0,0,0,No
0,64956,0,36694,11,0,0,0,1,No
0,12078,0,500,1,500,1,0,0,No
1,141554,0,41685,15,1000,2,0,1,No
0,24847,0,1550,4,0,0,0,0,No
0,46207,0,16093,32,0,0,0,1,No
1,121779,0,3500,3,1000,2,0,0,No
0,28049,0,100,2,0,0,0,0,No
0,11690,0,0,0,0,0,0,0,No
0,36491,0,500,1,500,1,0,0,No
0,33413,0,31605,8,0,0,1,1,Yes
0,9446,0,0,0,0,0,0,0,No
0,48944,2565,17988,12,0,0,0,1,No
0,68092,0,16524,14,500,2,1,1,Yes
0,1000,0,1000,1,0,0,0,0,No
0,1884,0,0,0,0,0,0,0,No
0,22027,0,1225,3,0,0,0,0,No
0,4130,0,100,1,0,0,0,0,No
0,3447,0,1000,1,0,0,0,0,No
1,59317,4877,4794,3,1194,1,0,0,No
0,2886,0,500,1,0,0,0,0,No
0,4028,0,0,0,0,0,0,0,No
1,45485,0,8417,4,0,0,0,1,No
0,31539,0,6406,16,200,1,0,1,No
0,4586,0,1000,1,0,0,0,0,No
0,20335,0,5115,2,0,0,0,1,No
0,2250,0,1750,7,0,0,0,0,No
1,25418,0,50,1,50,1,0,0,No
1,2686,0,7500,4,500,1,0,0,Yes
0,47662,3071,100,1,100,1,0,0,No
0,4224,0,0,0,0,0,0,0,No
0,4375,0,2875,16,0,0,0,0,No
0,76210,0,37937,29,1110,8,0,1,No
0,10512,0,0,0,0,0,0,0,No
0,3834,0,500,1,0,0,0,0,No
1,41537,3576,3000,3,250,1,0,0,No
0,4584,0,0,0,0,0,0,0,No
0,19870,0,11075,4,0,0,0,1,Yes
0,18088,0,16697,6,0,0,0,1,No
0,20765,0,15949,4,0,0,0,1,No
0,7138,0,0,0,0,0,0,0,No
0,17539,0,500,3,400,2,0,0,No
0,7038,0,1336,3,1336,3,0,0,No
0,5459,0,9864,14,0,0,0,1,No
0,1125,0,0,0,0,0,0,0,No
0,8994,0,0,0,0,0,0,0,No
0,44780,0,2100,3,1100,2,0,0,Yes
0,12286,0,7972,11,250,1,0,1,No
0,25047,0,500,1,500,1,0,0,No
0,16844,0,0,0,0,0,0,0,No
0,49271,0,20695,11,0,0,0,1,Yes
0,9157,0,22802,10,1245,3,0,1,No
1,86588,0,4537,4,0,0,0,1,No
0,53027,0,30627,16,0,0,0,1,No
0,24765,0,19969,5,0,0,0,1,No
0,29174,0,100,1,0,0,0,0,No
0,1100,0,1100,2,0,0,1,0,No
0,56712,0,15685,14,500,1,0,1,No
0,8232,0,0,0,0,0,0,0,No
1,58816,0,4600,5,1100,3,0,0,No
0,24295,0,250,2,250,2,0,0,No
0,20198,0,3139,2,3139,2,0,0,No
0,24454,0,1919,7,0,0,0,1,No
0,7847,0,0,0,0,0,0,0,No
0,29056,0,4354,14,0,0,0,1,No
1,42071,0,500,1,0,0,0,0,No
0,570,0,180,4,0,0,0,0,No
0,8904,0,3740,14,0,0,0,0,No
0,4354,0,1000,1,0,0,0,0,No
0,2000,0,0,0,0,0,0,0,No
1,57346,0,7946,6,5446,5,0,0,No
0,11303,0,0,0,0,0,0,0,No
0,642,0,0,0,0,0,0,0,No
0,1000,0,0,0,0,0,0,0,No
0,5269,0,22697,13,0,0,0,1,Yes
0,38995,0,1200,2,200,1,0,0,No
0,4652,0,0,0,0,0,0,0,No
0,500,0,0,0,0,0,0,0,No
0,4546,0,1000,1,0,0,0,0,No
1,31673,0,2500,1,0,0,0,0,No
0,8684,0,0,0,0,0,0,0,No
0,2104,0,0,0,0,0,0,0,No
0,862,0,0,0,0,0,0,0,No
0,972,972,0,0,0,0,0,0,Yes
0,4490,0,0,0,0,0,0,0,No
0,13560,0,0,0,0,0,0,0,No
0,2000,0,0,0,0,0,0,0,No
0,8964,3861,0,0,0,0,0,0,No
0,1837,0,1000,1,0,0,0,0,No
0,500,0,0,0,0,0,0,0,No
0,4090,0,0,0,0,0,0,0,Yes
0,12264,0,0,0,0,0,0,0,No
0,54950,0,30500,9,0,0,0,1,No
0,16094,0,0,0,0,0,0,0,No
0,1000,0,0,0,0,0,0,0,No
0,6705,0,600,2,0,0,0,0,No
0,6338,0,0,0,0,0,0,0,No
0,3110,0,1100,2,0,0,0,0,No
0,3000,0,1000,1,0,0,0,0,No
1,23257,0,0,0,0,0,0,0,No
1,18933,0,0,0,0,0,0,0,No
1,93198,0,28923,18,0,0,0,1,No
0,9862,0,1693,3,693,2,0,0,No
0,16501,0,0,0,0,0,0,0,No
0,9264,0,4830,15,0,0,0,0,No
0,4676,0,0,0,0,0,0,0,No
0,4636,0,0,0,0,0,0,0,Yes
0,3065,0,0,0,0,0,0,0,No
0,3230,0,0,0,0,0,0,0,No
0,8660,0,0,0,0,0,0,0,No
0,1500,0,0,0,0,0,0,0,Yes
0,2627,0,0,0,0,0,0,0,No
0,1224,0,0,0,0,0,0,0,No
0,12602,0,5632,5,500,1,0,1,Yes
0,1022,0,0,0,0,0,0,0,No
0,3788,0,0,0,0,0,0,0,No
0,1446,0,0,0,0,0,0,0,No
0,20882,0,1000,1,0,0,0,0,No
0,5450,0,125,3,0,0,0,0,No
0,25730,0,1431,3,931,2,0,0,No
0,6835,0,765,3,0,0,0,0,No
0,16936,0,14970,2,0,0,0,1,No
0,20410,0,0,0,0,0,0,0,No
0,1500,0,0,0,0,0,0,0,No
0,27759,0,7195,5,0,0,0,1,Yes
0,500,0,500,1,0,0,0,0,No
0,25054,0,32592,17,3409,6,0,1,Yes
0,4751,0,0,0,0,0,0,0,No
0,5354,0,0,0,0,0,0,0,No
0,1500,0,1500,1,0,0,0,0,No
0,6356,0,5000,1,0,0,0,0,No
0,642,0,642,3,0,0,0,0,Yes
0,7504,0,0,0,0,0,0,0,No
0,6015,4929,0,0,0,0,0,0,No
0,27488,0,23927,21,0,0,0,1,No
0,39956,0,0,0,0,0,1,0,No
0,35569,0,27119,21,0,0,0,1,Yes
0,55472,0,17848,18,3763,3,0,1,No
0,15682,0,5025,6,500,1,0,0,No
0,70178,0,61530,12,1300,6,0,1,No
1,221543,0,10300,5,200,3,1,0,No
1,77978,0,1373,10,650,6,0,1,No
1,203353,0,14000,13,4000,8,0,0,No
0,68684,0,5756,13,0,0,0,1,No
0,23352,0,3600,8,3600,8,0,0,No
0,24228,0,2850,15,0,0,0,0,No
0,19483,0,4263,18,0,0,0,1,No
0,78231,0,19182,13,0,0,0,1,No
